latitude,longitude,geometry,accident_date,gender,age,road_user_type,road_user_type_desc,accident_type,accident_type_desc,num_of_vehicles,lga_name,stat_div_name,node_type_desc,road_type,location_count
-37.77885551,144.8631336,Point,1490000000000,Male,77,2,Drivers,1,Collision with vehicle,2,MARIBYRNONG,Melbourne - West,Intersection,Local Roads,1
-37.82092228,147.8648397,Point,1440000000000,Male,36,1,Pedestrians,2,Struck Pedestrian,1,EAST GIPPSLAND,Country,Non Intersection,Local Roads,1
-37.74932664,148.3688776,Point,1540000000000,Female,80,2,Drivers,1,Collision with vehicle,2,EAST GIPPSLAND,Country,Non Intersection,Freeway & State Highways,2
-38.50620961,146.1674844,Point,1450000000000,Male,41,4,Motorcyclists,1,Collision with vehicle,2,SOUTH GIPPSLAND,Country,Intersection,Local Roads,1
-37.7062768,144.9161412,Point,1550000000000,Female,24,1,Pedestrians,2,Struck Pedestrian,1,MORELAND,Melbourne - North West,Intersection,Main Roads,1
-37.75085821,144.9252563,Point,1480000000000,Female,85,3,Passengers,4,Collision with a fixed object,1,MOONEE VALLEY,Melbourne - Inner,Intersection,Main Roads,1
-36.72495996,145.5448701,Point,1450000000000,Male,18,2,Drivers,4,Collision with a fixed object,1,STRATHBOGIE,Country,Non Intersection,Main Roads,1
-36.69408196,145.6593133,Point,1510000000000,Female,46,3,Passengers,4,Collision with a fixed object,1,STRATHBOGIE,Country,Non Intersection,Freeway & State Highways,1
-38.35095095,145.7617026,Point,1410000000000,Male,67,6,Bicyclists,6,Vehicle overturned (no collision),1,SOUTH GIPPSLAND,Country,Non Intersection,Local Roads,1
-37.95617123,145.2203786,Point,1420000000000,Male,20,2,Drivers,4,Collision with a fixed object,1,DANDENONG,Melbourne - South East,Non Intersection,Freeway & State Highways,1
-37.69190142,144.9586093,Point,1500000000000,Male,25,2,Drivers,1,Collision with vehicle,4,HUME,Melbourne - North West,Intersection,Freeway & State Highways,1
-36.72999086,145.6459791,Point,1510000000000,Male,19,3,Passengers,6,Vehicle overturned (no collision),0,STRATHBOGIE,Country,Non Intersection,Local Roads,1
-37.76833409,144.9359192,Point,1520000000000,Male,19,2,Drivers,1,Collision with vehicle,2,MOONEE VALLEY,Melbourne - Inner,Non Intersection,Local Roads,1
-36.49552186,146.1206047,Point,1500000000000,Female,81,3,Passengers,1,Collision with vehicle,2,BENALLA,Country,Intersection,Freeway & State Highways,2
-36.49552186,146.1206047,Point,1500000000000,Male,91,2,Drivers,1,Collision with vehicle,2,BENALLA,Country,Intersection,Freeway & State Highways,2
-38.35023121,144.7457886,Point,1440000000000,Male,84,2,Drivers,1,Collision with vehicle,2,MORNINGTON PENINSULA,Metro,Non Intersection,Local Roads,1
-37.89265037,144.6737734,Point,1480000000000,Male,41,2,Drivers,1,Collision with vehicle,2,WYNDHAM,Melbourne - West,Non Intersection,Local Roads,1
-38.26652061,146.6915578,Point,1490000000000,Female,18,2,Drivers,4,Collision with a fixed object,1,WELLINGTON,Country,Non Intersection,Freeway & State Highways,1
-37.78402556,144.9056842,Point,1460000000000,Male,26,4,Motorcyclists,1,Collision with vehicle,2,MOONEE VALLEY,Melbourne - Inner,Intersection,Main Roads,1
-38.62789616,143.1486817,Point,1500000000000,Male,46,4,Motorcyclists,4,Collision with a fixed object,1,CORANGAMITE,Country,Non Intersection,Main Roads,1
-38.15419923,145.1845695,Point,1460000000000,Female,17,1,Pedestrians,2,Struck Pedestrian,1,FRANKSTON,Metro,Intersection,Main Roads,1
-36.38085694,145.4162621,Point,1490000000000,Male,43,1,Pedestrians,2,Struck Pedestrian,1,SHEPPARTON,Country,Intersection,Local Roads,1
-38.2247637,144.6353626,Point,1420000000000,Female,67,2,Drivers,1,Collision with vehicle,2,GEELONG,Country,Intersection,Main Roads,1
-37.70909213,144.8232787,Point,1520000000000,Female,21,2,Drivers,4,Collision with a fixed object,1,BRIMBANK,Melbourne - North West,Non Intersection,Freeway & State Highways,1
-35.98297,145.6598371,Point,1460000000000,Male,47,2,Drivers,4,Collision with a fixed object,1,MOIRA,Country,Non Intersection,Local Roads,1
-37.89803737,145.2395793,Point,1460000000000,Male,36,4,Motorcyclists,1,Collision with vehicle,2,KNOX,Melbourne - Outer East,Non Intersection,Main Roads,1
-37.19555175,145.6926206,Point,1490000000000,Male,54,2,Drivers,4,Collision with a fixed object,1,MURRINDINDI,Country,Non Intersection,Freeway & State Highways,1
-38.04177599,141.9544911,Point,1510000000000,Male,47,4,Motorcyclists,8,No collision and no object struck,1,MOYNE,Country,Non Intersection,Local Roads,1
-37.89692215,145.1061943,Point,1510000000000,Male,77,1,Pedestrians,2,Struck Pedestrian,1,MONASH,Melbourne - South East,Intersection,Main Roads,1
-37.74195716,144.7793617,Point,1480000000000,Male,33,1,Pedestrians,2,Struck Pedestrian,1,BRIMBANK,Melbourne - West,Intersection,Main Roads,1
-38.75114003,143.5531291,Point,1490000000000,Male,38,3,Passengers,6,Vehicle overturned (no collision),1,COLAC OTWAY,Country,Non Intersection,Tourist Roads,1
-38.68523172,146.056024,Point,1430000000000,Male,18,2,Drivers,1,Collision with vehicle,2,SOUTH GIPPSLAND,Country,Intersection,Main Roads,1
-37.96159891,147.0216602,Point,1410000000000,Male,79,6,Bicyclists,8,No collision and no object struck,1,WELLINGTON,Country,Non Intersection,Local Roads,1
-37.75554014,144.9752806,Point,1480000000000,Female,58,1,Pedestrians,2,Struck Pedestrian,1,MORELAND,Melbourne - Inner,Non Intersection,Main Roads,1
-37.32338876,144.740509,Point,1540000000000,Male,37,2,Drivers,5,Collision with some other object,1,MACEDON RANGES,Country,Non Intersection,Main Roads,1
-37.92868004,145.42994,Point,1480000000000,Female,8,3,Passengers,4,Collision with a fixed object,2,CARDINIA,Melbourne - South East,Non Intersection,Main Roads,1
-37.76509038,144.7018244,Point,1460000000000,Female,38,3,Passengers,1,Collision with vehicle,5,MELTON,Melbourne - West,Non Intersection,Main Roads,2
-37.76509038,144.7018244,Point,1460000000000,Male,43,2,Drivers,1,Collision with vehicle,5,MELTON,Melbourne - West,Non Intersection,Main Roads,2
-37.16354849,145.5229007,Point,1420000000000,Female,64,3,Passengers,1,Collision with vehicle,2,MURRINDINDI,Country,Non Intersection,Freeway & State Highways,1
-37.13774084,144.8707673,Point,1420000000000,Male,22,3,Passengers,4,Collision with a fixed object,1,MITCHELL,Country,Non Intersection,Freeway & State Highways,4
-37.13774084,144.8707673,Point,1420000000000,Male,28,3,Passengers,4,Collision with a fixed object,1,MITCHELL,Country,Non Intersection,Freeway & State Highways,4
-37.13774084,144.8707673,Point,1420000000000,Male,22,3,Passengers,4,Collision with a fixed object,1,MITCHELL,Country,Non Intersection,Freeway & State Highways,4
-37.13774084,144.8707673,Point,1420000000000,Male,20,2,Drivers,4,Collision with a fixed object,1,MITCHELL,Country,Non Intersection,Freeway & State Highways,4
-37.74094731,144.7795501,Point,1530000000000,Male,26,1,Pedestrians,2,Struck Pedestrian,1,BRIMBANK,Melbourne - West,Non Intersection,Main Roads,1
-35.79401265,144.0872606,Point,1550000000000,Male,31,2,Drivers,4,Collision with a fixed object,1,GANNAWARRA,Country,Non Intersection,Freeway & State Highways,1
-37.84624503,144.5756306,Point,1430000000000,Male,27,4,Motorcyclists,4,Collision with a fixed object,1,WYNDHAM,Melbourne - West,Intersection,Main Roads,1
-36.3314096,145.399731,Point,1510000000000,Male,46,2,Drivers,1,Collision with vehicle,2,SHEPPARTON,Country,Non Intersection,Main Roads,1
-36.72296947,147.1782697,Point,1520000000000,Male,41,2,Drivers,4,Collision with a fixed object,1,ALPINE,Country,Non Intersection,Local Roads,1
-36.42551418,145.3134986,Point,1500000000000,Female,95,3,Passengers,1,Collision with vehicle,2,SHEPPARTON,Country,Intersection,Local Roads,3
-36.42551418,145.3134986,Point,1500000000000,Female,91,3,Passengers,1,Collision with vehicle,2,SHEPPARTON,Country,Intersection,Local Roads,3
-37.00380718,146.0784449,Point,1550000000000,Male,20,2,Drivers,4,Collision with a fixed object,1,MANSFIELD,Country,Non Intersection,Freeway & State Highways,1
-37.55298873,144.0730521,Point,1550000000000,Male,84,2,Drivers,1,Collision with vehicle,2,MOORABOOL,Ballarat,Non Intersection,Freeway & State Highways,1
-37.87753968,144.9771739,Point,1490000000000,Male,51,6,Bicyclists,1,Collision with vehicle,2,PORT PHILLIP,Melbourne - Inner,Non Intersection,Main Roads,1
-36.8019292,142.0546093,Point,1520000000000,Male,68,2,Drivers,4,Collision with a fixed object,1,HORSHAM,Country,Non Intersection,Main Roads,1
-36.96356143,143.5826215,Point,1480000000000,Female,48,2,Drivers,4,Collision with a fixed object,1,CENTRAL GOLDFIELDS,Ballarat,Non Intersection,Local Roads,1
-37.6647997,144.4477302,Point,1460000000000,Male,24,2,Drivers,4,Collision with a fixed object,1,MOORABOOL,Country,Non Intersection,Freeway & State Highways,1
-36.99700932,143.3844219,Point,1510000000000,Female,87,3,Passengers,6,Vehicle overturned (no collision),1,PYRENEES,Ballarat,Non Intersection,Freeway & State Highways,2
-37.81259345,144.9253535,Point,1420000000000,Male,34,4,Motorcyclists,1,Collision with vehicle,2,MELBOURNE,Melbourne - Inner,Non Intersection,Local Roads,1
-37.69201874,145.0626734,Point,1520000000000,Male,89,2,Drivers,1,Collision with vehicle,2,WHITTLESEA,Melbourne - North East,Intersection,Freeway & State Highways,1
-37.8299393,144.8157092,Point,1530000000000,Male,30,4,Motorcyclists,7,Fall from or in moving vehicle,3,HOBSONS BAY,Melbourne - West,Non Intersection,Freeway Ramps,1
-37.64224549,144.9417426,Point,1450000000000,Male,15,3,Passengers,1,Collision with vehicle,2,HUME,Melbourne - North West,Intersection,Main Roads,1
-37.81590295,144.9996953,Point,1520000000000,Female,69,1,Pedestrians,2,Struck Pedestrian,1,YARRA,Melbourne - Inner,Non Intersection,Local Roads,1
-38.2937759,144.0263208,Point,1510000000000,Male,55,2,Drivers,1,Collision with vehicle,2,SURF COAST,Country,Non Intersection,Local Roads,1
-37.96301086,145.6152021,Point,1520000000000,Male,30,4,Motorcyclists,1,Collision with vehicle,3,CARDINIA,Melbourne - South East,Non Intersection,Local Roads,1
-37.84871963,144.8744193,Point,1510000000000,Male,84,1,Pedestrians,2,Struck Pedestrian,1,HOBSONS BAY,Melbourne - West,Intersection,Local Roads,1
-37.9834205,145.756773,Point,1390000000000,Male,22,4,Motorcyclists,4,Collision with a fixed object,1,BAW BAW,Country,Non Intersection,Local Roads,1
-37.77160062,144.8297347,Point,1470000000000,Female,72,1,Pedestrians,2,Struck Pedestrian,1,BRIMBANK,Melbourne - West,Intersection,Main Roads,1
-37.52600958,141.0353004,Point,1420000000000,Female,29,3,Passengers,4,Collision with a fixed object,1,GLENELG,Country,Non Intersection,Main Roads,3
-37.52600958,141.0353004,Point,1420000000000,Male,3,3,Passengers,4,Collision with a fixed object,1,GLENELG,Country,Non Intersection,Main Roads,3
-37.52600958,141.0353004,Point,1420000000000,Male,39,2,Drivers,4,Collision with a fixed object,1,GLENELG,Country,Non Intersection,Main Roads,3
-37.66306399,144.4424687,Point,1500000000000,Male,52,4,Motorcyclists,1,Collision with vehicle,2,MOORABOOL,Country,Non Intersection,Local Roads,1
-37.81866106,145.1285886,Point,1510000000000,Male,97,1,Pedestrians,2,Struck Pedestrian,1,WHITEHORSE,Melbourne - Inner East,Intersection,Freeway & State Highways,1
-37.53721864,145.3924292,Point,1550000000000,Male,39,2,Drivers,4,Collision with a fixed object,1,MURRINDINDI,Country,Non Intersection,Local Roads,1
-37.61008039,144.7113412,Point,1440000000000,Male,60,6,Bicyclists,1,Collision with vehicle,2,HUME,Melbourne - North West,Non Intersection,Main Roads,1
-37.66306328,142.265017,Point,1500000000000,Female,80,2,Drivers,1,Collision with vehicle,2,SOUTHERN GRAMPIANS,Country,Non Intersection,Freeway & State Highways,1
-38.33363517,143.2395379,Point,1550000000000,Male,40,2,Drivers,6,Vehicle overturned (no collision),1,CORANGAMITE,Country,Non Intersection,Main Roads,1
-37.34514862,146.1424233,Point,1480000000000,Male,40,4,Motorcyclists,1,Collision with vehicle,3,MANSFIELD,Country,Non Intersection,Main Roads,2
-37.34514862,146.1424233,Point,1480000000000,Male,32,4,Motorcyclists,1,Collision with vehicle,3,MANSFIELD,Country,Non Intersection,Main Roads,2
-39.02398942,146.3297104,Point,1490000000000,Male,65,3,Passengers,6,Vehicle overturned (no collision),1,SOUTH GIPPSLAND,Country,Non Intersection,Tourist Roads,1
-38.02066798,145.1379466,Point,1440000000000,Male,57,2,Drivers,6,Vehicle overturned (no collision),1,DANDENONG,Melbourne - Inner South,Non Intersection,Freeway & State Highways,1
-37.92096025,144.7020275,Point,1490000000000,Male,26,2,Drivers,4,Collision with a fixed object,1,WYNDHAM,Melbourne - West,Non Intersection,Local Roads,1
-36.06612101,146.3936612,Point,1450000000000,Male,15,3,Passengers,4,Collision with a fixed object,1,INDIGO,Country,Non Intersection,Freeway & State Highways,1
-37.57046678,149.1336212,Point,1490000000000,Female,69,3,Passengers,1,Collision with vehicle,2,EAST GIPPSLAND,Country,Non Intersection,Freeway & State Highways,1
-37.51137098,143.7062402,Point,1540000000000,Female,20,3,Passengers,1,Collision with vehicle,2,BALLARAT,Ballarat,Intersection,Main Roads,1
-38.36667745,145.0075314,Point,1540000000000,Male,20,2,Drivers,4,Collision with a fixed object,1,MORNINGTON PENINSULA,Metro,Non Intersection,Main Roads,1
-35.32359105,143.561203,Point,1410000000000,Male,23,2,Drivers,4,Collision with a fixed object,1,SWAN HILL,Country,Non Intersection,Local Roads,1
-37.10147885,144.3674413,Point,1450000000000,Male,82,1,Pedestrians,2,Struck Pedestrian,1,MOUNT ALEXANDER,Bendigo,Non Intersection,Freeway & State Highways,1
-37.93330563,145.0374,Point,1470000000000,Male,43,4,Motorcyclists,1,Collision with vehicle,2,GLEN EIRA,Melbourne - Inner South,Intersection,Main Roads,1
-38.44895997,145.9825399,Point,1390000000000,Male,59,2,Drivers,1,Collision with vehicle,3,SOUTH GIPPSLAND,Country,Non Intersection,Freeway & State Highways,1
-37.92998495,145.1162771,Point,1550000000000,Male,53,2,Drivers,1,Collision with vehicle,2,KINGSTON,Melbourne - South East,Intersection,Local Roads,1
-38.66183433,145.9295858,Point,1550000000000,Female,27,2,Drivers,1,Collision with vehicle,3,SOUTH GIPPSLAND,Country,Intersection,Main Roads,1
-37.59815299,142.5621415,Point,1510000000000,Male,37,2,Drivers,8,No collision and no object struck,1,ARARAT,Country,Non Intersection,Main Roads,1
-38.08088912,145.7953002,Point,1470000000000,Female,18,2,Drivers,4,Collision with a fixed object,1,BAW BAW,Country,Non Intersection,Local Roads,1
-36.61567355,145.2302374,Point,1550000000000,Male,20,1,Pedestrians,2,Struck Pedestrian,1,SHEPPARTON,Country,Non Intersection,Main Roads,1
-38.14428188,145.1208058,Point,1550000000000,Female,86,1,Pedestrians,2,Struck Pedestrian,1,FRANKSTON,Metro,Intersection,Freeway & State Highways,1
-37.36977123,143.9282836,Point,1540000000000,Male,25,2,Drivers,4,Collision with a fixed object,1,HEPBURN,Ballarat,Non Intersection,Main Roads,1
-38.02666575,145.2436413,Point,1500000000000,Female,50,2,Drivers,1,Collision with vehicle,2,DANDENONG,Melbourne - South East,Intersection,Freeway & State Highways,1
-37.69258783,148.390183,Point,1540000000000,Female,28,3,Passengers,4,Collision with a fixed object,1,EAST GIPPSLAND,Country,Non Intersection,Local Roads,1
-36.52269497,143.9473455,Point,1550000000000,Female,34,2,Drivers,1,Collision with vehicle,2,LODDON,Bendigo,Non Intersection,Main Roads,1
-37.13460956,144.3892924,Point,1510000000000,Male,60,4,Motorcyclists,3,Struck animal,1,MOUNT ALEXANDER,Bendigo,Non Intersection,Freeway & State Highways,1
-37.85762638,145.0171384,Point,1550000000000,Male,86,1,Pedestrians,2,Struck Pedestrian,1,STONNINGTON,Melbourne - Inner,Non Intersection,Local Roads,1
-36.81749093,142.3577792,Point,1450000000000,Male,31,2,Drivers,1,Collision with vehicle,2,HORSHAM,Country,Non Intersection,Freeway & State Highways,1
-38.74491007,143.2570498,Point,1520000000000,Male,52,4,Motorcyclists,4,Collision with a fixed object,1,COLAC OTWAY,Country,Non Intersection,Tourist Roads,1
-36.60610832,145.8137991,Point,1500000000000,Male,36,2,Drivers,4,Collision with a fixed object,1,STRATHBOGIE,Country,Non Intersection,Freeway & State Highways,1
-38.17129182,145.2419597,Point,1460000000000,Female,61,2,Drivers,1,Collision with vehicle,2,CASEY,Melbourne - South East,Non Intersection,Local Roads,1
-38.33592258,144.2605772,Point,1470000000000,Female,57,3,Passengers,1,Collision with vehicle,2,SURF COAST,Country,Non Intersection,Main Roads,1
-37.68749729,144.9380887,Point,1530000000000,Male,23,2,Drivers,4,Collision with a fixed object,1,HUME,Melbourne - North West,Non Intersection,Main Roads,1
-38.23557599,146.4443342,Point,1480000000000,Male,45,3,Passengers,4,Collision with a fixed object,1,LATROBE,Country,Intersection,Local Roads,1
-37.54874978,145.4883602,Point,1500000000000,Male,37,4,Motorcyclists,4,Collision with a fixed object,1,MURRINDINDI,Country,Non Intersection,Local Roads,1
-36.810666,144.2114277,Point,1510000000000,Male,35,2,Drivers,1,Collision with vehicle,2,BENDIGO,Bendigo,Non Intersection,Main Roads,1
-35.24154385,142.6917099,Point,1550000000000,Male,61,2,Drivers,1,Collision with vehicle,2,BULOKE,Country,Non Intersection,Freeway & State Highways,1
-37.67799124,145.5425565,Point,1470000000000,Male,41,2,Drivers,4,Collision with a fixed object,1,YARRA RANGES,Melbourne - Outer East,Non Intersection,Main Roads,1
-37.54186779,143.8626204,Point,1460000000000,Female,87,2,Drivers,1,Collision with vehicle,2,BALLARAT,Ballarat,Non Intersection,Local Roads,1
-37.67818777,144.9662368,Point,1550000000000,Male,20,3,Passengers,7,Fall from or in moving vehicle,1,HUME,Melbourne - North West,Non Intersection,Local Roads,1
-37.68101068,143.6191145,Point,1550000000000,Male,52,2,Drivers,4,Collision with a fixed object,1,GOLDEN PLAINS,Ballarat,Non Intersection,Freeway & State Highways,1
-38.14085043,145.3070533,Point,1500000000000,Female,14,3,Passengers,1,Collision with vehicle,2,CASEY,Melbourne - South East,Intersection,Freeway & State Highways,2
-38.14085043,145.3070533,Point,1500000000000,Female,44,2,Drivers,1,Collision with vehicle,2,CASEY,Melbourne - South East,Intersection,Freeway & State Highways,2
-37.46255363,143.8533768,Point,1530000000000,Male,34,2,Drivers,1,Collision with vehicle,2,HEPBURN,Ballarat,Non Intersection,Freeway & State Highways,1
-36.78358911,144.4895388,Point,1520000000000,Female,56,2,Drivers,1,Collision with vehicle,2,BENDIGO,Bendigo,Non Intersection,Freeway & State Highways,1
-37.8270602,144.7855124,Point,1400000000000,Female,16,3,Passengers,4,Collision with a fixed object,1,WYNDHAM,Melbourne - West,Non Intersection,Main Roads,1
-36.34753191,145.3759965,Point,1530000000000,Male,12,3,Passengers,4,Collision with a fixed object,1,SHEPPARTON,Country,Non Intersection,Local Roads,1
-38.24624231,144.3118796,Point,1450000000000,Male,32,2,Drivers,1,Collision with vehicle,2,GEELONG,Country,Non Intersection,Main Roads,1
-36.32548932,145.3011138,Point,1500000000000,Male,80,2,Drivers,1,Collision with vehicle,2,SHEPPARTON,Country,Intersection,Main Roads,1
-37.0937463,145.416307,Point,1540000000000,Male,65,4,Motorcyclists,4,Collision with a fixed object,1,MURRINDINDI,Country,Non Intersection,Local Roads,1
-37.74247976,145.5252804,Point,1490000000000,Male,19,3,Passengers,4,Collision with a fixed object,1,YARRA RANGES,Melbourne - Outer East,Non Intersection,Main Roads,2
-37.74247976,145.5252804,Point,1490000000000,Male,19,3,Passengers,4,Collision with a fixed object,1,YARRA RANGES,Melbourne - Outer East,Non Intersection,Main Roads,2
-36.44009758,145.30495,Point,1550000000000,Female,49,2,Drivers,4,Collision with a fixed object,1,SHEPPARTON,Country,Non Intersection,Local Roads,1
-37.89935188,145.1031181,Point,1530000000000,Male,19,4,Motorcyclists,4,Collision with a fixed object,1,MONASH,Melbourne - South East,Non Intersection,Freeway & State Highways,1
-38.17243787,147.1710791,Point,1430000000000,Female,27,2,Drivers,4,Collision with a fixed object,1,WELLINGTON,Country,Non Intersection,Main Roads,1
-37.57602001,144.94076,Point,1450000000000,Male,28,2,Drivers,4,Collision with a fixed object,1,HUME,Melbourne - North West,Non Intersection,Freeway Ramps,1
-38.07883993,144.3583874,Point,1400000000000,Male,87,1,Pedestrians,2,Struck Pedestrian,1,GEELONG,Country,Non Intersection,Main Roads,1
-37.98311841,144.5308987,Point,1390000000000,Male,32,1,Pedestrians,2,Struck Pedestrian,1,GEELONG,Country,Non Intersection,Freeway & State Highways,1
-37.87495272,144.7312826,Point,1550000000000,Female,47,4,Motorcyclists,1,Collision with vehicle,2,WYNDHAM,Melbourne - West,Non Intersection,Freeway & State Highways,1
-38.09003022,144.3566418,Point,1440000000000,Male,68,1,Pedestrians,2,Struck Pedestrian,1,GEELONG,Country,Non Intersection,Freeway & State Highways,1
-38.08416923,144.3586743,Point,1520000000000,Male,30,2,Drivers,1,Collision with vehicle,2,GEELONG,Country,Intersection,Freeway & State Highways,2
-38.08416923,144.3586743,Point,1520000000000,Male,46,2,Drivers,1,Collision with vehicle,2,GEELONG,Country,Intersection,Freeway & State Highways,2
-37.47640569,144.5351113,Point,1490000000000,Male,62,2,Drivers,5,Collision with some other object,1,MACEDON RANGES,Country,Non Intersection,Main Roads,1
-36.05114466,146.4948437,Point,1480000000000,Male,48,4,Motorcyclists,1,Collision with vehicle,2,INDIGO,Country,Intersection,Freeway & State Highways,1
-36.97841707,144.109649,Point,1530000000000,Male,46,2,Drivers,4,Collision with a fixed object,1,MOUNT ALEXANDER,Bendigo,Non Intersection,Local Roads,1
-37.78777962,144.9518952,Point,1500000000000,Male,45,4,Motorcyclists,1,Collision with vehicle,2,MELBOURNE,Melbourne - Inner,Intersection,Main Roads,1
-37.68452693,145.0291521,Point,1500000000000,Male,18,3,Passengers,1,Collision with vehicle,2,WHITTLESEA,Melbourne - North East,Intersection,Main Roads,1
-37.80243073,144.9231899,Point,1530000000000,Male,23,2,Drivers,4,Collision with a fixed object,1,MELBOURNE,Melbourne - Inner,Non Intersection,Main Roads,1
-36.40760796,146.2773785,Point,1460000000000,Male,77,2,Drivers,4,Collision with a fixed object,1,WANGARATTA,Country,Non Intersection,Freeway & State Highways,1
-36.07112926,142.7431201,Point,1490000000000,Male,85,2,Drivers,4,Collision with a fixed object,1,BULOKE,Country,Non Intersection,Local Roads,1
-37.93315021,145.1557617,Point,1500000000000,Male,76,3,Passengers,7,Fall from or in moving vehicle,1,DANDENONG,Melbourne - South East,Non Intersection,Freeway & State Highways,1
-38.17897648,146.2511895,Point,1540000000000,Male,86,1,Pedestrians,2,Struck Pedestrian,1,LATROBE,Country,Non Intersection,Local Roads,1
-37.59897584,144.2228489,Point,1490000000000,Male,92,2,Drivers,8,No collision and no object struck,0,MOORABOOL,Ballarat,Intersection,Local Roads,1
-37.57662007,145.4127112,Point,1520000000000,Male,65,2,Drivers,1,Collision with vehicle,2,YARRA RANGES,Melbourne - Outer East,Non Intersection,Freeway & State Highways,1
-37.90536041,145.1046033,Point,1510000000000,Male,44,4,Motorcyclists,1,Collision with vehicle,2,MONASH,Melbourne - South East,Non Intersection,Main Roads,1
-37.86633969,147.8604876,Point,1510000000000,Female,79,2,Drivers,4,Collision with a fixed object,1,EAST GIPPSLAND,Country,Non Intersection,Local Roads,1
-37.79669372,144.9039862,Point,1500000000000,Male,34,1,Pedestrians,2,Struck Pedestrian,1,MARIBYRNONG,Melbourne - West,Intersection,Main Roads,1
-38.56205928,142.9030401,Point,1470000000000,Male,23,2,Drivers,4,Collision with a fixed object,1,CORANGAMITE,Country,Non Intersection,Local Roads,1
-37.51014995,143.7602195,Point,1390000000000,Female,15,2,Drivers,6,Vehicle overturned (no collision),1,BALLARAT,Ballarat,Non Intersection,Local Roads,1
-37.42563975,147.8309106,Point,1430000000000,Female,42,5,Pillion Passengers,1,Collision with vehicle,2,EAST GIPPSLAND,Country,Non Intersection,Tourist Roads,2
-37.42563975,147.8309106,Point,1430000000000,Male,47,4,Motorcyclists,1,Collision with vehicle,2,EAST GIPPSLAND,Country,Non Intersection,Tourist Roads,2
-38.23400638,145.0891244,Point,1530000000000,Male,61,6,Bicyclists,1,Collision with vehicle,2,MORNINGTON PENINSULA,Metro,Non Intersection,Freeway & State Highways,1
-36.57619767,145.9236721,Point,1500000000000,Male,82,2,Drivers,1,Collision with vehicle,2,BENALLA,Country,Non Intersection,Freeway & State Highways,1
-37.91041973,145.0851279,Point,1470000000000,Male,26,4,Motorcyclists,1,Collision with vehicle,2,MONASH,Melbourne - Inner South,Non Intersection,Freeway & State Highways,1
-37.87184142,144.7435506,Point,1490000000000,Male,28,2,Drivers,1,Collision with vehicle,7,WYNDHAM,Melbourne - West,Non Intersection,Freeway & State Highways,1
-37.83606809,143.8493378,Point,1550000000000,Female,26,2,Drivers,6,Vehicle overturned (no collision),1,GOLDEN PLAINS,Country,Non Intersection,Local Roads,1
-37.91902701,145.1341684,Point,1540000000000,Male,22,4,Motorcyclists,1,Collision with vehicle,2,MONASH,Melbourne - South East,Non Intersection,Local Roads,1
-37.7958228,145.2804792,Point,1530000000000,Female,61,1,Pedestrians,2,Struck Pedestrian,1,MAROONDAH,Melbourne - Outer East,Non Intersection,Local Roads,1
-38.45566231,143.0663993,Point,1540000000000,Female,48,3,Passengers,4,Collision with a fixed object,1,CORANGAMITE,Country,Non Intersection,Main Roads,1
-37.92007087,145.0220992,Point,1540000000000,Male,51,4,Motorcyclists,1,Collision with vehicle,2,BAYSIDE,Melbourne - Inner South,Intersection,Freeway & State Highways,1
-37.88865873,145.2876146,Point,1540000000000,Male,65,2,Drivers,1,Collision with vehicle,2,KNOX,Melbourne - Outer East,Intersection,Freeway & State Highways,1
-38.07181691,145.4831673,Point,1540000000000,Male,28,4,Motorcyclists,1,Collision with vehicle,2,CARDINIA,Melbourne - South East,Non Intersection,Freeway & State Highways,1
-37.73551905,145.0131369,Point,1510000000000,Male,41,2,Drivers,1,Collision with vehicle,3,DAREBIN,Melbourne - North East,Non Intersection,Main Roads,1
-36.86270979,144.7026884,Point,1530000000000,Male,56,4,Motorcyclists,1,Collision with vehicle,1,BENDIGO,Bendigo,Non Intersection,Freeway & State Highways,1
-37.68532417,144.5535998,Point,1530000000000,Male,36,4,Motorcyclists,1,Collision with vehicle,2,MELTON,Melbourne - West,Non Intersection,Local Roads,1
-37.96679217,146.136097,Point,1500000000000,Female,19,2,Drivers,4,Collision with a fixed object,1,BAW BAW,Country,Non Intersection,Main Roads,1
-37.810062,145.1489966,Point,1530000000000,Male,10,1,Pedestrians,2,Struck Pedestrian,1,WHITEHORSE,Melbourne - Inner East,Non Intersection,Local Roads,1
-37.79319301,145.2058143,Point,1540000000000,Female,49,3,Passengers,2,Struck Pedestrian,1,MANNINGHAM,Melbourne - Outer East,Intersection,Local Roads,1
-38.15957329,144.357918,Point,1550000000000,Male,32,1,Pedestrians,2,Struck Pedestrian,1,GEELONG,Country,Non Intersection,Local Roads,1
-38.04407071,145.566525,Point,1530000000000,Male,18,2,Drivers,4,Collision with a fixed object,1,CARDINIA,Melbourne - South East,Non Intersection,Local Roads,1
-38.73236982,145.8954605,Point,1510000000000,Male,66,2,Drivers,4,Collision with a fixed object,1,SOUTH GIPPSLAND,Country,Non Intersection,Local Roads,1
-37.74932664,148.3688776,Point,1540000000000,Male,87,2,Drivers,1,Collision with vehicle,2,EAST GIPPSLAND,Country,Non Intersection,Freeway & State Highways,2
-36.7762861,144.2893819,Point,1550000000000,Female,21,3,Passengers,1,Collision with vehicle,2,BENDIGO,Bendigo,Intersection,Local Roads,1
